32.703	1
587.330	0.25
659.255	1
587.330	0.25
523.251	0.5
783.991	0.5
880.000	0.25
1046.502	0.5
880.000	0.25
783.991	0.5
880.000	0.25
783.991	0.5
880.000	0.5
783.991	0.25
880.000	0.25
783.991	0.25
880.000	0.5
783.991	0.25
880.000	0.5
783.991	0.5
659.255	0.5
523.251	0.5
587.330	0.5
659.255	1
587.330	0.25
523.251	0.5
